ID           Name                                                                               Type           Distribution    Slug                                         Public    Min Disk    Created
218176746    GenesisDB CE 1.1.3 on Ubuntu 24.04 (LTS) x                                         application    Ubuntu          genesisdb-genesisdbce                        false     25          2026-02-23T07:53:58Z
218240733    Owncast on Debian 13                                                               application    Debian          owncast-10                                   false     25          2026-02-23T21:52:15Z
218933196    OpenBoxes Server 0.8.20 on Ubuntu 24.04 LTS                                        application    Ubuntu          openboxes-openboxesserver                    false     80          2026-03-01T07:38:00Z
219448757    OpenVPN Access Server 3.1.0 on Ubuntu 24.04                                        application    Ubuntu          openvpn-18-04                                false     25          2026-03-05T11:51:34Z
219497047    NovoSGA 2.2 on Ubuntu 22.04                                                        application    Ubuntu          mangati-novosga                              false     25          2026-03-05T22:03:15Z
219582572    Virola Messenger 2.6.5 on Ubuntu 24.04                                             application    Ubuntu          virolateam-virolamessenger                   false     25          2026-03-06T14:05:02Z
219642994    Self Hosted Email Server 0.1.1 on Ubuntu 24.04                                     application    Ubuntu          autopanel-selfhostedemails                   false     25          2026-03-07T00:18:13Z
219717334    Postfix 1.0 on Ubuntu 24.04                                                        application    Ubuntu          autopanel-postfix                            false     25          2026-03-07T16:45:14Z
220088568    defensia-agent 1.0.0 on Ubuntu 24.04                                               application    Ubuntu          defensia-defensiaagent                       false     25          2026-03-10T11:30:53Z
220136849    AnythingMCP 0.1.1 on Ubuntu 24.04                                                  application    Ubuntu          anythingmcp                                  false     25          2026-03-10T21:38:06Z
220359545    SuperPlane on Ubuntu 24.04 (LTS)                                                   application    Ubuntu          superplane                                   false     25          2026-03-12T16:46:25Z
220623882    Spawn ZeroClaw 0.1.0 on Ubuntu 24.04 (LTS)                                         application    Ubuntu          openrouter-spawnzeroclaw                     false     60          2026-03-14T22:38:55Z
220895104    ROCm™ 7.2 Software 7.2 on Ubuntu 24.04                                             application    Ubuntu          amddevelopercloud-rocm72software             false     720         2026-03-16T18:05:34Z
220984733    Plesk (AlmaLinux) 18.0.76 on AlmaLinux 9                                           application    AlmaLinux       plesk-pleskalmalinux                         false     25          2026-03-17T09:24:22Z
220985373    Plesk 18.0.76 on Ubuntu 24.04                                                      application    Ubuntu          plesk-20-04                                  false     25          2026-03-17T10:21:45Z
221157360    SGLang 0.5.9 0.5.9 - ROCm 7.0 on Ubuntu 24.04                                      application    Ubuntu          amddeveloperclou-sglang059                   false     720         2026-03-18T20:29:57Z
221160341    vLLM 0.17.1 0.17.1 on Ubuntu 24.04                                                 application    Ubuntu          amddeveloperclou-vllm0171                    false     720         2026-03-18T23:53:26Z
221990643    ONLYOFFICE Docs 9.3.1 on Ubuntu 24.04 LTS                                          application    Ubuntu          ascensiosystemsi-onlyofficeeditor-18-04-4    false     80          2026-03-25T05:17:25Z
222743415    PyTorch 2.10.0 (ROCm 7.2) 2.10.0 - ROCm 7.2 on Ubuntu 24.04                        application    Ubuntu          amddeveloperclou-pytorch2100rocm7            false     720         2026-03-31T00:08:00Z
222783511    Ispmanager 6 6.138.1 on Ubuntu 24.04                                               application    Ubuntu          ispmanager-ispmanager6                       false     25          2026-03-31T07:33:52Z
223276794    Open Source Social Network 9.4 on Ubuntu 24.04 (LTS)                               application    Ubuntu          softlab24-opensourcesocial-18-04             false     25          2026-04-04T07:33:01Z
223293648    NgStack 1.5.0 on Ubuntu 24.04 LTS                                                  application    Ubuntu          rexarsystems-ngstack                         false     25          2026-04-04T10:35:53Z
223739458    HollaEx Kit 2.17.7 on Ubuntu 24.04                                                 application    Ubuntu          hollaex-hollaexkit                           false     80          2026-04-07T17:26:31Z
224822974    OpenLiteSpeed Django 6.0.2 on Ubuntu 24.04                                         application    Ubuntu          litespeedtechnol-openlitespeeddja-20-04      false     25          2026-04-16T01:01:08Z
224918514    Baby Buddy 2.8.0 on Ubuntu 24.04 (LTS)                                             application    Ubuntu          babybuddy                                    false     25          2026-04-16T21:45:30Z
225831006    Hello World 2026.4.23 on Ubuntu 24.04                                              application    Ubuntu          doteamaccount-helloworld                     false     25          2026-04-23T20:21:55Z
226352810    Flexify.IO Multi-cloud / Migration 2.24.0 on Ubuntu 24.04 LTS                      application    Ubuntu          flexifyio-flexifyiomulticl-20-04             false     50          2026-04-27T15:59:31Z
226543633    ClusterControl 2.4.0 on Ubuntu 24.04                                               application    Ubuntu          severalnines-clustercontrol-20-04            false     80          2026-04-29T03:41:52Z
226727487    Celiums Memory AI 1.2.7 on Ubuntu 24.04 (LTS)                                      application    Ubuntu          celiumssolutions-celiumsmemoryai             false     80          2026-04-30T12:45:21Z
227641305    RunCloud-24.04 (NGINX, MariaDB) 2.17 on Ubuntu 24.04                               application    Ubuntu          runcloud-runcloud2404ngin                    false     25          2026-05-07T08:30:57Z
228023406    WGDashboard 4.3.3 on Ubuntu 24.04                                                  application    Ubuntu          wgdashboard                                  false     25          2026-05-10T06:23:44Z
228191388    Ant Media Server Community Edition 3.0.3 on Ubuntu 24.04                           application    Ubuntu          antmedia-antmediaserverco-18-04              false     50          2026-05-11T08:28:33Z
228191393    Ant Media Server Enterprise Edition 3.0.3 on Ubuntu 24.04                          application    Ubuntu          antmedia-antmediaserveren-18-04              false     50          2026-05-11T08:28:34Z
228527000    RunCloud-24.04 (NGINX, MySQL) 2.17 on Ubuntu 24.04                                 application    Ubuntu          runcloud-runcloud2404nginxmysql              false     25          2026-05-14T01:53:03Z
228527253    RunCloud-24.04 (OLS, MariaDB) 2.17 on Ubuntu 24.04                                 application    Ubuntu          runcloud-runcloud2404olsm                    false     25          2026-05-14T02:03:04Z
228527712    RunCloud-24.04 (OLS, MySQL) 2.17 on Ubuntu 24.04                                   application    Ubuntu          runcloud-runcloud2404olsmysql                false     25          2026-05-14T02:22:08Z
228553071    Keitaro 11.1.4 on CentOS 9 Stream                                                  application    CentOS          apliteni-keitaro                             false     50          2026-05-14T06:59:49Z
231582986    Perforce P4 (Helix Core) 2025.2.0 on rocky 9                                       application    Rocky Linux     perforce-perforcep4helixc                    false     50          2026-06-05T08:41:47Z
231888687    InvenTree 1.3.4 on Ubuntu 24.04                                                    application    Ubuntu          mjmair-inventree                             false     25          2026-06-07T10:07:27Z
232036338    Jenkins on ubuntu 24.04  2.555.2 on Ubuntu 24.04                                   application    Ubuntu          apps4rent-jenkinsonubuntu2                   false     25          2026-06-08T10:32:47Z
232310682    dradis 5.1.0 on Debian 12                                                          application    Debian          securityroots-dradis                         false     25          2026-06-10T12:39:29Z
232348803    authentik 2026.5.3 on Ubuntu 24.04                                                 application    Ubuntu          goauthentikio-authentik                      false     50          2026-06-10T23:36:09Z
232463839    ClickHouse 23.10.4.25 on Ubuntu 24.04                                              application    Ubuntu          clickhouse                                   false     25          2026-06-11T20:15:04Z
232472015    cagent 1.9.10 on Ubuntu 24.04                                                      application    Ubuntu          cagent                                       false     25          2026-06-11T21:05:33Z
232472573    Campfire on Ubuntu 24.04                                                           application    Ubuntu          sharklabs-campfire                           false     25          2026-06-11T21:35:19Z
232564795    Airflow 3.1.8 on Ubuntu 24.04                                                      application    Ubuntu          airflow                                      false     50          2026-06-12T12:53:16Z
232565855    Discourse on Ubuntu 24.04                                                          application    Ubuntu          discourse-20-04                              false     50          2026-06-12T14:14:35Z
232566453    ElasticSearch on Ubuntu 24.04                                                      application    Ubuntu          elasticsearch                                false     25          2026-06-12T15:01:28Z
232566564    Flask 3.1.3 on Ubuntu 24.04                                                        application    Ubuntu          flask                                        false     10          2026-06-12T15:08:22Z
232566798    Ghost on Ubuntu 24.04                                                              application    Ubuntu          ghost-20-04                                  false     50          2026-06-12T15:22:28Z
232566955    Goose 1.33.1 on Ubuntu 24.04                                                       application    Ubuntu          goose                                        false     25          2026-06-12T15:32:21Z
232567104    Grafana 11.2 on Ubuntu 24.04                                                       application    Ubuntu          grafana-18-04                                false     25          2026-06-12T15:43:03Z
232567214    ERNIE 4.5-21B-A3B-Base - Single GPU 4.5-21B-A3 on AI/ML Ready                      application    Ubuntu          digitaloceanai-ernie4521ba3bbas              false     720         2026-06-12T15:56:51Z
232579719    cPanel & WHM® for Ubuntu 11.136.0.22 on Ubuntu 22.04                               application    Ubuntu          cpanel-cpanelwhmforubun                      false     50          2026-06-12T16:28:13Z
232581785    MEAN 8.0.17 on Ubuntu 24.04                                                        application    Ubuntu          mean                                         false     25          2026-06-12T17:59:08Z
232582520    Open WebUI on Ubuntu 22.04                                                         application    Ubuntu          sharklabs-openwebui                          false     25          2026-06-12T18:32:58Z
232583094    MongoDB 8.0.17 on Ubuntu 24.04                                                     application    Ubuntu          mongodb-18-04                                false     25          2026-06-12T19:16:07Z
232599485    DeepSeek R1 Distill Qwen 7B - Single GPU Distill-Qwen-7B on Linux AI/ML Ready      application    Ubuntu          digitaloceanai-deepseekr1distil              false     720         2026-06-12T20:33:12Z
232601536    WP Squared 11.138.1.2 on CloudLinux 8                                              application    AlmaLinux       cpanel-wpsquared                             false     50          2026-06-12T22:59:18Z
232602150    DeepSeek R1 Distill Llama 8B - Single GPU Distill-Llama-8B on Linux AI/ML Ready    application    Ubuntu          digitaloceanai-deepseekr1distillllama8b1x    false     720         2026-06-12T23:18:38Z
232832685    1-Click Inference Ready - Single GPU 1.1.1 on Linux AI/ML Ready                    application    Ubuntu          digitaloceanai-1clickinferencer              false     720         2026-06-14T11:32:29Z
232977196    TypeScript on ubuntu 24.04 6.0.3 on Ubuntu 24.04                                   application    Ubuntu          apps4rent-typescriptonubun                   false     25          2026-06-15T10:38:31Z
232991628    Plausible Analytics 3.0.4 on Ubuntu 24.04                                          application    Ubuntu          plausibleanalyti                             false     25          2026-06-15T12:50:57Z
232992076    OpenSearch 3.4.0 on Ubuntu 24.04                                                   application    Ubuntu          sharklabs-opensearch                         false     80          2026-06-15T13:25:13Z
233012990    Percona Monitoring and Management 3 on Ubuntu 24.04                                application    Ubuntu          sharklabs-perconamonitorin                   false     80          2026-06-15T20:05:54Z
233017691    Prometheus 3.3.0 on Ubuntu 24.04                                                   application    Ubuntu          prometheus-18-04                             false     25          2026-06-15T20:15:09Z
233023214    RabbitMQ 4.1.3 on Ubuntu 22.04                                                     application    Ubuntu          rabbitmq                                     false     25          2026-06-15T20:26:06Z
233026129    LAMP on Ubuntu 24.04                                                               application    Ubuntu          lamp-20-04                                   false     25          2026-06-15T21:24:07Z
233026458    Ruby on Rails 8.1.1 on Ubuntu 24.04                                                application    Ubuntu          rubyonrails-20-04                            false     25          2026-06-15T21:52:00Z
233027060    Strapi 5.0.0 on Ubuntu 24.04                                                       application    Ubuntu          sharklabs-strapi1click                       false     60          2026-06-15T22:22:18Z
233027437    Temporal 1.29.1 on Ubuntu 24.04                                                    application    Ubuntu          temporal                                     false     50          2026-06-15T22:50:12Z
233027634    Vagrant 2.4.9 on Ubuntu 24.04                                                      application    Ubuntu          vagrant                                      false     25          2026-06-15T23:02:24Z
233028604    Valkey 8.1.4 on Ubuntu 22.04                                                       application    Ubuntu          sharklabs-valkey                             false     25          2026-06-15T23:19:56Z
233028935    Keycloak 25.0 on Ubuntu 22.04                                                      application    Ubuntu          sharklabs-keycloak                           false     25          2026-06-15T23:29:19Z
233085950    3CX 20.0.9.995 on Debian 12 (Bookworm)                                             application    Debian          3cxcommunication-3cx                         false     25          2026-06-16T06:42:35Z
233134373    Jitsi Server 1.0.9268 on Ubuntu 24.04                                              application    Ubuntu          jitsiserver-20-04                            false     25          2026-06-16T17:50:01Z
233136005    Magento 2 Open Source 1.7.0 on Ubuntu 24.04 (LTS)                                  application    Ubuntu          eltrino-magento2opensour-20-04               false     80          2026-06-16T19:43:38Z
233185357    Coolify 4.1.2 on Ubuntu 24.04                                                      application    Ubuntu          coolify                                      false     60          2026-06-17T02:04:21Z
233285774    Matrix (Synapse backend) 0.1.7 on Debian 12 (bookworm)                             application    Debian          sharklabs-matrixsynapsebac-10                false     25          2026-06-17T20:56:16Z
233318117    MySQL on Ubuntu 24.04                                                              application    Ubuntu          mysql-20-04                                  false     25          2026-06-18T01:55:27Z
233393969    Folding@home 8.5.5 on Ubuntu 24.04                                                 application    Ubuntu          sharklabs-foldinghome-18-04                  false     25          2026-06-18T16:31:47Z
233395176    MariaDB 10.11.14 on Ubuntu 24.04                                                   application    Ubuntu          mariadb                                      false     25          2026-06-18T18:07:57Z
233413185    ROCm™ 7.2.4 7.2.4 on Ubuntu 24.04                                                  application    Ubuntu          amddeveloperclou-rocm724                     false     720         2026-06-18T21:50:06Z
233490560    vLLM 0.23.0 0.23.0 on Ubuntu 24.04                                                 application    Ubuntu          amddeveloperclou-vllm0230                    false     720         2026-06-19T10:59:43Z
233505665    Apache Kafka 3.1.0 on Ubuntu 24.04                                                 application    Ubuntu          sharklabs-apachekafka                        false     25          2026-06-19T14:00:51Z
233506153    vLLM 0.23.0 (ROCm 7.2.4) 0.23.0 on Ubuntu 24.04                                    application    Ubuntu          amddeveloperclou-vllm0230rocm724             false     720         2026-06-19T14:31:18Z
233918537    R-programming-on-ubuntu-24.04 4.3.3 on Ubuntu 24.04                                application    Ubuntu          apps4rent-rprogrammingonub                   false     25          2026-06-22T09:36:39Z
234061005    Codex Universal on Ubuntu 24.04                                                    application    Ubuntu          codexuniversal                               false     80          2026-06-23T14:23:01Z
234061761    BlueSky Social PDS 0.4 on Ubuntu 24.04                                             application    Ubuntu          blueskysocialpds                             false     25          2026-06-23T15:16:55Z
234061841    HashiCorp Vault on Ubuntu 24.04                                                    application    Ubuntu          hashicorpvault                               false     25          2026-06-23T15:21:22Z
234075261    NemoClaw (Alpha) 0.0.1-alpha on Ubuntu 24.04                                       application    Ubuntu          sharklabs-nemoclawalpha                      false     160         2026-06-23T16:31:27Z
234128315    Vodia Analytics Server 1.0.0 on Ubuntu 24.04 (LTS)                                 application    Ubuntu          vodianetworks-vodiaanalyticsse               false     25          2026-06-24T02:28:33Z
234128407    Vodia Monitor 1.0.0 on Ubuntu 24.04 LTS                                            application    Ubuntu          vodianetworks-vodiamonitor1                  false     25          2026-06-24T02:32:50Z
234128493    Vodia Wallboards Server 1.0.0 on Ubuntu 24.04 (LTS)                                application    Ubuntu          vodianetworks-vodiawallboardss               false     25          2026-06-24T02:39:17Z
234129831    Vodia Multi-tenant Cloud PBX 70.4 on Ubuntu 24.04                                  application    Ubuntu          vodianetworks-vodiaphonesystem-10            false     25          2026-06-24T03:50:02Z
234151773    Vodia PBX Prepaid Offer 70.4 on Ubuntu 22.04                                       application    Ubuntu          vodianetworks-vodiapbxprepaido               false     25          2026-06-24T04:21:31Z
234160369    Chartbrew 5.2.2 on Ubuntu 22.04                                                    application    Ubuntu          depomo-chartbrew                             false     60          2026-06-24T04:56:50Z
234161276    OpenLiteSpeed Joomla 6.1.1 on Ubuntu 24.04                                         application    Ubuntu          litespeedtechnol-openlitespeedjoo-20-04      false     25          2026-06-24T05:40:53Z
234161295    OpenLiteSpeed Drupal 11.3.9 on Ubuntu 24.04                                        application    Ubuntu          litespeedtechnol-openlitespeeddru            false     25          2026-06-24T05:42:30Z
234162463    OpenLiteSpeed NodeJS 26.1.0 on Ubuntu 24.04                                        application    Ubuntu          litespeedtechnol-openlitespeednod-20-04      false     25          2026-06-24T06:32:09Z
234162633    aaPanel 8.0.3 on Ubuntu 24.04                                                      application    Ubuntu          aapanel                                      false     25          2026-06-24T06:45:03Z
234162670    OpenLiteSpeed Rails 8.1.3 on Ubuntu 24.04                                          application    Ubuntu          litespeedtechnol-openlitespeedrai-20-04      false     25          2026-06-24T06:49:45Z
234178924    Nextcloud 6.0.0 on Ubuntu 24.04 (LTS)                                              application    Ubuntu          nextcloudgmbh-nextcloud                      false     25          2026-06-24T08:48:19Z
234179356    Cloudron 9.2.0 on Ubuntu 24.04                                                     application    Ubuntu          cloudron-20-04                               false     25          2026-06-24T09:16:37Z
234212120    RingQ 8.7.71 on Debian 12 x64                                                      application    Debian          ringq                                        false     60          2026-06-24T18:44:41Z
234229428    VictoriaMetrics Single 1.146.0 on Ubuntu 24.04                                     application    Ubuntu          victoriametrics-victoriametricss             false     25          2026-06-24T21:29:31Z
234230710    Wiki.js 2.5.314 on Ubuntu 24.04 (LTS)                                              application    Ubuntu          wikijs-18-04                                 false     25          2026-06-24T22:56:08Z
234289623    ThePlanMinder PostgreSQL 1.05 on Ubuntu 24.04                                      application    Ubuntu          auspiciaab-theplanminderpos-20-04            false     25          2026-06-25T07:19:46Z
234322716    VictoriaLogs Single 1.51.0 on 24.04                                                application    Ubuntu          victoriametrics-victorialogssing             false     25          2026-06-25T13:56:52Z
234435065    Fundamento 0.2.0 on Ubuntu 24.04                                                   application    Ubuntu          ikigaisystems-fundamento                     false     50          2026-06-26T11:24:33Z
234465225    Zulip 12.1 on Ubuntu 22.04                                                         application    Ubuntu          kandralabs-zulip-18-04                       false     50          2026-06-26T17:30:27Z
234465509    Saltcorn 1.6.0 on Debian 13                                                        application    Debian          saltcorn-20-04                               false     25          2026-06-26T17:57:13Z
234467214    Celerp on Ubuntu 24.04 (LTS) x                                                     application    Ubuntu          celerp                                       false     25          2026-06-26T19:48:49Z
234520746    ZeroClaw v0.8.2 on Ubuntu 24.04                                                    application    Ubuntu          zeroclaw                                     false     25          2026-06-27T05:34:43Z
234673972    Clever VPN Clustered Server v2.1.6 on ubuntu 24.4                                  application    Ubuntu          clevervpn-clevervpncluster                   false     25          2026-06-28T05:51:08Z
234897341    PyTorch 2.10.0 (ROCm 7.2.4) 2.10.0 on Ubuntu 24.04                                 application    Ubuntu          amddevelopercloud-pytorch2100rocm724         false     720         2026-06-29T23:05:55Z
234898953    JAX 0.8.2 (ROCm 7.2.4) 0.8.2 on Ubuntu 24.04                                       application    Ubuntu          amddeveloperclou-jax082rocm724               false     720         2026-06-29T23:44:55Z
234921474    SGLang 0.5.14 (ROCm 7.2.4) 0.5.14 on Ubuntu 24.04                                  application    Ubuntu          amddeveloperclou-sglang0514rocm72            false     720         2026-06-30T00:23:35Z
234927426    CyberPanel 2.4.7 on Ubuntu 24.04                                                   application    Ubuntu          litespeedtechnol-cyberpanel-20-04            false     25          2026-06-30T00:35:07Z
234929458    Anaconda 2025.12-2 on Ubuntu 22.04 (LTS)                                           application    Ubuntu          sharklabs-anaconda                           false     25          2026-06-30T02:24:26Z
234929543    VS Code Server 4.126.0 on Ubuntu 22.04 (LTS)                                       application    Ubuntu          codertechnologie-vscodeserver                false     25          2026-06-30T02:30:16Z
234954061    Docker Agent 1.90.0 on Ubuntu 24.04                                                application    Ubuntu          dockeragent                                  false     25          2026-06-30T04:31:42Z
235005813    PrestaShop 8.1.5 on Ubuntu 22.04                                                   application    Ubuntu          smartarget-prestashop                        false     50          2026-06-30T19:01:52Z
235205581    Conduktor Console 1.46.1 on Ubuntu 24.04                                           application    Ubuntu          sharklabs-conduktorconsole                   false     80          2026-07-02T01:44:25Z
235359915    ShinyProxy 3.2.4 on Ubuntu 24.04                                                   application    Ubuntu          analythium-shinyproxy-20-04                  false     25          2026-07-03T04:40:56Z
235380235    Gramps Web 3.0 on Ubuntu 22.04                                                     application    Ubuntu          thegrampsproject-grampsweb                   false     25          2026-07-03T11:17:27Z
235940189    CloudPanel 2 - Ubuntu 24.04 2.5.4 on Ubuntu 24.04                                  application    Ubuntu          mgtcommercegmbh-cloudpanel2ubunt             false     50          2026-07-07T09:44:23Z
236078651    Nginx on Ubuntu24-04 1.24.0 on Ubuntu 24.04                                        application    Ubuntu          apps4rent-nginxonubuntu240                   false     25          2026-07-08T11:38:45Z
236078785    Apache2 on Ubuntu24-04 2.4.58 on Ubuntu 24.04                                      application    Ubuntu          apps4rent-apache2onubuntu2                   false     25          2026-07-08T11:56:30Z
236204202    Opentofu-on-Ubuntu24-04 1.12.3 on Ubuntu 24.04                                     application    Ubuntu          apps4rent-opentofuonubuntu                   false     25          2026-07-09T09:08:15Z
236204967    PostgreSQL on Ubuntu24.04 15.1 on Ubuntu 24.04                                     application    Ubuntu          apps4rent-postgresqlonubun                   false     25          2026-07-09T10:06:20Z
236257247    SPR 1.1.8 on Ubuntu 24.04                                                          application    Ubuntu          supernetworks-spr                            false     10          2026-07-09T23:31:20Z
236333593    Minecraft Forge Edition Server 26.1.2 on Ubuntu 24.04                              application    Ubuntu          minecraftforgeed                             false     80          2026-07-10T10:07:08Z
236334686    Golang on Ubuntu24.04 1.26.5 on Ubuntu 24.04                                       application    Ubuntu          apps4rent-golangonubuntu24                   false     25          2026-07-10T11:27:56Z
236334783    Redis on Ubuntu24.04 7.0.15 on Ubuntu 24.04                                        application    Ubuntu          apps4rent-redisonubuntu240                   false     25          2026-07-10T11:34:54Z
236427699    AresMUSH 2.13.0 on Ubuntu 24.04                                                    application    Ubuntu          wordsmythcreatio-aresmush                    false     50          2026-07-11T04:09:34Z
236437135    Odoo ERP 19.5 on Ubuntu 24.04                                                      application    Ubuntu          sharklabs-erpodoo                            false     25          2026-07-11T04:21:20Z
236764579    Django-Scikitlearn on Ubuntu24-04 6.0.7,1.9.0 on Ubuntu 24.04                      application    Ubuntu          apps4rent-djangoscikitlear                   false     25          2026-07-13T08:36:34Z
236765220    OpenJDK17 on Ubuntu24-04 17.0.19 on Ubuntu 24.04                                   application    Ubuntu          apps4rent-openjdk17onubunt                   false     25          2026-07-13T09:28:09Z
236815239    Alby Hub 1.23.0 on Ubuntu 24.04                                                    application    Ubuntu          alby-albyhub                                 false     25          2026-07-13T22:35:28Z
236897013    Buildah on Ubuntu24.04 1.33.7 on Ubuntu 24.04                                      application    Ubuntu          apps4rent-buildahonubuntu2                   false     25          2026-07-14T12:08:01Z
236900587    Podman Ubuntu24.04 4.9.3 on Ubuntu 24.04                                           application    Ubuntu          apps4rent-podmanubuntu2404                   false     25          2026-07-14T12:16:20Z
236906555    Pulumi Ubuntu24.04 3.251.0 on Ubuntu 24.04                                         application    Ubuntu          apps4rent-pulumiubuntu2404                   false     25          2026-07-14T12:33:26Z
236933377    Sandfly Security 5.8.1 on Debian 13 (Trixie)                                       application    Debian          sandflysecurity-20-04                        false     50          2026-07-14T20:15:52Z
237011275    Supabase 1.26.05 on Ubuntu 24.04                                                   application    Ubuntu          supabase                                     false     50          2026-07-15T05:48:57Z
237029189    PayRam 1.0.0 on Ubuntu 24.04 (LTS)                                                 application    Ubuntu          payram                                       false     25          2026-07-15T09:23:01Z
237142111    Ubuntu Desktop (GNOME) on Ubuntu 24.04                                             application    Ubuntu          ubuntudesktopgno                             false     50          2026-07-16T05:40:42Z
237176159    ROCm™ 7.14 Software 7.14 on Ubuntu 24.04                                           application    Ubuntu          amddeveloperclou-rocm714software             false     720         2026-07-16T13:49:05Z
237248556    OpenLiteSpeed WordPress 7.0.1 on Ubuntu 26.04                                      application    Ubuntu          litespeedtechnol-openlitespeedwor-20-04      false     25          2026-07-17T01:14:13Z
237311617    Pangolin (CE) on Ubuntu 24.04                                                      application    Ubuntu          fossorial-pangolince1                        false     25          2026-07-17T13:54:03Z
237585603    LibreDB Studio 0.9.59 on Ubuntu 24.04                                              application    Ubuntu          sekoyatech-libredbstudio                     false     25          2026-07-19T10:54:07Z
237731836    Ollama with Open WebUI 0.10.2 on Ubuntu 24.04                                      application    Ubuntu          sharklabs-ollamawithopenwe                   false     160         2026-07-20T08:50:10Z
237732510    Minecraft: Java Edition Server 26.2 on Ubuntu 24.04                                application    Ubuntu          sharklabs-minecraftjavaedi-18-04             false     50          2026-07-20T09:50:24Z
237732899    Paper: Minecraft Server 26.1.2 on Ubuntu 24.04                                     application    Ubuntu          sharklabs-paperminecraftse                   false     25          2026-07-20T10:28:32Z
237747903    IceWarp 14.3 on Rocky Linux 9.x                                                    application    Rocky Linux     icewarp                                      false     80          2026-07-20T14:38:55Z
237780961    AMD Primus™ v26.4 on Ubuntu 24.04                                                  application    Ubuntu          amddeveloperclou-amdprimus                   false     720         2026-07-20T22:11:10Z
237834194    LinuxGSM 26.2.0 on Ubuntu 24.04                                                    application    Ubuntu          linuxgsm                                     false     25          2026-07-21T04:20:06Z
237845848    Droplet NFS Server on Ubuntu 24.04                                                 application    Ubuntu          sharklabs-dropletnfsserver                   false     25          2026-07-21T07:55:24Z
237985591    Plane 3.0.0 on Ubuntu 22.04 LTS                                                    application    Ubuntu          planesoftware-plane                          false     80          2026-07-22T07:05:58Z
237986117    Panelica Hosting Panel 1.0.375 on Ubuntu 24.04                                     application    Ubuntu          panelica-panelicahostingp                    false     60          2026-07-22T07:43:37Z
238079512    Dokku 0.38.25 on Ubuntu 24.04                                                      application    Ubuntu          dokku-20-04                                  false     10          2026-07-23T01:29:50Z
238100332    Hermes Agent v2026.7.20 on Ubuntu 24.04                                            application    Ubuntu          hermesagent                                  false     50          2026-07-23T04:21:52Z
238154822    Unsloth Studio (ROCm 7.2.4) 2026.7.5 on Ubuntu 24.04                               application    Ubuntu          amddeveloperclou-unslothstudioroc            false     720         2026-07-23T18:10:58Z
238208524    Hatchbox 1.0.1 on Ubuntu 26.04                                                     application    Ubuntu          gorails-hatchbox                             false     10          2026-07-24T03:28:42Z
238222387    OpenClaw 2026.7.1-2 on Ubuntu 24.04                                                application    Ubuntu          openclaw                                     false     50          2026-07-24T04:16:38Z
238234430    Codex CLI 0.133.0 on Ubuntu 24.04                                                  application    Ubuntu          codexcli                                     false     25          2026-07-24T05:59:56Z
238235160    NirvaShare 7.2.0 on Ubuntu 24.04 (LTS)                                             application    Ubuntu          nirvatosoftware-nirvashare-20-04             false     160         2026-07-24T06:16:55Z
238254682    WordPress-WooCommerce 9.5.2 on Ubuntu 24.04 (LTS)                                  application    Ubuntu          smartarget-wordpresswoocomm                  false     50          2026-07-24T12:04:45Z
238281377    Bitwarden 2026.7.0 on Ubuntu 24.04                                                 application    Ubuntu          bitwarden                                    false     50          2026-07-24T18:10:31Z
238619391    Kibana on Ubuntu 24.04                                                             application    Ubuntu          sharklabs-kibana                             false     25          2026-07-27T00:10:21Z
238637833    LogStash on Ubuntu 24.04                                                           application    Ubuntu          sharklabs-logstash                           false     25          2026-07-27T00:29:31Z
238639798    Docker on Ubuntu 22.04                                                             application    Ubuntu          docker-20-04                                 false     25          2026-07-27T01:11:30Z
238640332    LEMP on Ubuntu 24.04                                                               application    Ubuntu          lemp-20-04                                   false     25          2026-07-27T01:31:52Z
238640638    PhpMyAdmin on Ubuntu 24.04                                                         application    Ubuntu          phpmyadmin-20-04                             false     25          2026-07-27T01:51:17Z
238644423    MERN on Ubuntu 22.04                                                               application    Ubuntu          mern                                         false     25          2026-07-27T03:37:09Z
238670355    WordPress 7.0.2 on Ubuntu 24.04                                                    application    Ubuntu          wordpress-20-04                              false     25          2026-07-27T05:02:00Z
238671428    OpenHands 1.4.0 on 24.04                                                           application    Ubuntu          openhands                                    false     80          2026-07-27T05:43:53Z
238703340    cPanel & WHM® for AlmaLinux 9 11.136.0.31 on AlmaLinux 9                           application    AlmaLinux       cpanel-cpanelwhmforalma                      false     50          2026-07-27T12:34:46Z
238821200    Jupyter Notebook 7.4.5 on Ubuntu 24.04                                             application    Ubuntu          sharklabs-jupyternotebook                    false     50          2026-07-28T08:57:31Z
238836189    Passbolt CE 5.14.0-1 on Debian 13                                                  application    Debian          passboltsa-passboltce-20-04                  false     25          2026-07-28T13:33:40Z
238852971    Hello New World 2 on 24.04                                                         application    Ubuntu          scottmillerio-hellonewworld                  false     25          2026-07-28T19:55:27Z
238868819    LMS Friendly Installation 5.0.2 on Ubuntu 24.04                                    application    Ubuntu          eduardokraus-lmsfriendlyinsta                false     25          2026-07-28T20:50:32Z
239172506    PocketBase 0.39.10 on Ubuntu 22.04                                                 application    Ubuntu          doteamaccount-pocketbase                     false     25          2026-07-31T01:05:05Z
239176526    FARM on Ubuntu 24.04                                                               application    Ubuntu          farm                                         false     25          2026-07-31T03:36:39Z
239297085    NodeJS on Ubuntu 24.04                                                             application    Ubuntu          nodejs-20-04                                 false     10          2026-08-01T00:27:34Z
